1.49534e+11 , 2.57299e+09
1.49423e+11 , 5.14484e+09
1.49268e+11 , 7.71478e+09
1.49069e+11 , 1.02821e+10
1.48825e+11 , 1.28459e+10
1.48537e+11 , 1.54055e+10
1.48205e+11 , 1.79602e+10
1.47829e+11 , 2.05091e+10
1.47409e+11 , 2.30516e+10
1.46945e+11 , 2.55867e+10
1.46437e+11 , 2.81139e+10
1.45885e+11 , 3.06323e+10
1.4529e+11 , 3.31411e+10
1.44651e+11 , 3.56396e+10
1.4397e+11 , 3.81271e+10
1.43244e+11 , 4.06027e+10
1.42477e+11 , 4.30658e+10
1.41666e+11 , 4.55156e+10
1.40813e+11 , 4.79513e+10
1.39917e+11 , 5.03722e+10
1.3898e+11 , 5.27775e+10
1.38001e+11 , 5.51666e+10
1.3698e+11 , 5.75386e+10
1.35918e+11 , 5.98929e+10
1.34815e+11 , 6.22287e+10
1.33671e+11 , 6.45453e+10
1.32487e+11 , 6.6842e+10
1.31263e+11 , 6.9118e+10
1.29999e+11 , 7.13728e+10
1.28696e+11 , 7.36055e+10
1.27354e+11 , 7.58154e+10
1.25973e+11 , 7.8002e+10
1.24555e+11 , 8.01644e+10
1.23098e+11 , 8.2302e+10
1.21604e+11 , 8.44142e+10
1.20073e+11 , 8.65003e+10
1.18506e+11 , 8.85596e+10
1.16903e+11 , 9.05915e+10
1.15264e+11 , 9.25952e+10
1.1359e+11 , 9.45703e+10
1.11881e+11 , 9.65161e+10
1.10138e+11 , 9.84318e+10
1.08362e+11 , 1.00317e+11
1.06552e+11 , 1.02171e+11
1.0471e+11 , 1.03993e+11
1.02836e+11 , 1.05783e+11
1.0093e+11 , 1.0754e+11
9.8994e+10 , 1.09264e+11
9.70272e+10 , 1.10953e+11
9.50307e+10 , 1.12608e+11
9.30051e+10 , 1.14227e+11
9.09509e+10 , 1.15811e+11
8.88688e+10 , 1.17359e+11
8.67594e+10 , 1.1887e+11
8.46233e+10 , 1.20344e+11
8.24612e+10 , 1.2178e+11
8.02738e+10 , 1.23178e+11
7.80617e+10 , 1.24537e+11
7.58255e+10 , 1.25858e+11
7.3566e+10 , 1.27138e+11
7.12838e+10 , 1.28379e+11
6.89797e+10 , 1.29579e+11
6.66543e+10 , 1.30739e+11
6.43083e+10 , 1.31857e+11
6.19426e+10 , 1.32934e+11
5.95577e+10 , 1.33969e+11
5.71545e+10 , 1.34961e+11
5.47336e+10 , 1.35911e+11
5.22959e+10 , 1.36818e+11
4.98421e+10 , 1.37681e+11
4.73729e+10 , 1.38501e+11
4.48891e+10 , 1.39277e+11
4.23916e+10 , 1.40009e+11
3.9881e+10 , 1.40696e+11
3.73581e+10 , 1.41339e+11
3.48238e+10 , 1.41937e+11
3.22788e+10 , 1.42489e+11
2.9724e+10 , 1.42996e+11
2.71601e+10 , 1.43458e+11
2.4588e+10 , 1.43873e+11
2.20084e+10 , 1.44243e+11
1.94223e+10 , 1.44567e+11
1.68303e+10 , 1.44845e+11
1.42334e+10 , 1.45076e+11
1.16323e+10 , 1.4526e+11
9.02795e+09 , 1.45398e+11
6.4211e+09 , 1.4549e+11
3.8126e+09 , 1.45535e+11
1.2033e+09 , 1.45533e+11
-1.40597e+09 , 1.45484e+11
-4.01437e+09 , 1.45388e+11
-6.62106e+09 , 1.45246e+11
-9.22519e+09 , 1.45056e+11
-1.18259e+10 , 1.4482e+11
-1.44224e+10 , 1.44537e+11
-1.70138e+10 , 1.44208e+11
-1.95993e+10 , 1.43832e+11
-2.2178e+10 , 1.43409e+11
-2.47491e+10 , 1.42939e+11
-2.73117e+10 , 1.42424e+11
-2.98651e+10 , 1.41862e+11
-3.24083e+10 , 1.41254e+11
-3.49405e+10 , 1.406e+11
-3.74609e+10 , 1.39901e+11
-3.99687e+10 , 1.39156e+11
-4.24631e+10 , 1.38365e+11
-4.49431e+10 , 1.3753e+11
-4.7408e+10 , 1.36649e+11
-4.9857e+10 , 1.35724e+11
-5.22893e+10 , 1.34755e+11
-5.47039e+10 , 1.33741e+11
-5.71002e+10 , 1.32684e+11
-5.94773e+10 , 1.31583e+11
-6.18345e+10 , 1.3044e+11
-6.41709e+10 , 1.29253e+11
-6.64857e+10 , 1.28024e+11
-6.87782e+10 , 1.26753e+11
-7.10475e+10 , 1.2544e+11
-7.3293e+10 , 1.24085e+11
-7.55138e+10 , 1.2269e+11
-7.77092e+10 , 1.21255e+11
-7.98785e+10 , 1.19779e+11
-8.20209e+10 , 1.18264e+11
-8.41356e+10 , 1.1671e+11
-8.6222e+10 , 1.15117e+11
-8.82793e+10 , 1.13486e+11
-9.03068e+10 , 1.11818e+11
-9.23038e+10 , 1.10112e+11
-9.42696e+10 , 1.0837e+11
-9.62036e+10 , 1.06592e+11
-9.8105e+10 , 1.04779e+11
-9.99732e+10 , 1.02931e+11
-1.01808e+11 , 1.01048e+11
-1.03607e+11 , 9.91324e+10
-1.05372e+11 , 9.71833e+10
-1.07101e+11 , 9.52019e+10
-1.08794e+11 , 9.31887e+10
-1.10449e+11 , 9.11444e+10
-1.12067e+11 , 8.90696e+10
-1.13647e+11 , 8.69652e+10
-1.15188e+11 , 8.48316e+10
-1.1669e+11 , 8.26697e+10
-1.18152e+11 , 8.04801e+10
-1.19574e+11 , 7.82636e+10
-1.20955e+11 , 7.60209e+10
-1.22294e+11 , 7.37527e+10
-1.23592e+11 , 7.14598e+10
-1.24847e+11 , 6.91429e+10
-1.2606e+11 , 6.68029e+10
-1.27229e+11 , 6.44404e+10
-1.28354e+11 , 6.20563e+10
-1.29436e+11 , 5.96514e+10
-1.30473e+11 , 5.72265e+10
-1.31465e+11 , 5.47823e+10
-1.32412e+11 , 5.23198e+10
-1.33313e+11 , 4.98398e+10
-1.34168e+11 , 4.7343e+10
-1.34977e+11 , 4.48303e+10
-1.35739e+11 , 4.23027e+10
-1.36454e+11 , 3.97608e+10
-1.37122e+11 , 3.72057e+10
-1.37742e+11 , 3.46382e+10
-1.38315e+11 , 3.20591e+10
-1.38839e+11 , 2.94694e+10
-1.39316e+11 , 2.68699e+10
-1.39744e+11 , 2.42615e+10
-1.40123e+11 , 2.16451e+10
-1.40453e+11 , 1.90217e+10
-1.40735e+11 , 1.63921e+10
-1.40967e+11 , 1.37572e+10
-1.4115e+11 , 1.1118e+10
-1.41284e+11 , 8.47542e+09
-1.41369e+11 , 5.8303e+09
-1.41404e+11 , 3.1836e+09
-1.41389e+11 , 5.36245e+08
-1.41325e+11 , -2.11083e+09
-1.41211e+11 , -4.7567e+09
-1.41048e+11 , -7.40044e+09
-1.40835e+11 , -1.00411e+10
-1.40572e+11 , -1.26778e+10
-1.4026e+11 , -1.53095e+10
-1.39898e+11 , -1.79354e+10
-1.39487e+11 , -2.05544e+10
-1.39027e+11 , -2.31657e+10
-1.38518e+11 , -2.57684e+10
-1.37959e+11 , -2.83615e+10
-1.37352e+11 , -3.0944e+10
-1.36696e+11 , -3.35151e+10
-1.35992e+11 , -3.60738e+10
-1.35239e+11 , -3.86192e+10
-1.34438e+11 , -4.11504e+10
-1.33589e+11 , -4.36665e+10
-1.32693e+11 , -4.61665e+10
-1.3175e+11 , -4.86496e+10
-1.30759e+11 , -5.11148e+10
-1.29722e+11 , -5.35613e+10
-1.28639e+11 , -5.59881e+10
-1.27509e+11 , -5.83944e+10
-1.26334e+11 , -6.07792e+10
-1.25114e+11 , -6.31418e+10
-1.23849e+11 , -6.54811e+10
-1.22539e+11 , -6.77965e+10
-1.21186e+11 , -7.0087e+10
-1.19789e+11 , -7.23517e+10
-1.18348e+11 , -7.45898e+10
-1.16866e+11 , -7.68005e+10
-1.15341e+11 , -7.8983e+10
-1.13774e+11 , -8.11364e+10
-1.12167e+11 , -8.326e+10
-1.10519e+11 , -8.53529e+10
-1.08831e+11 , -8.74143e+10
-1.07103e+11 , -8.94434e+10
-1.05337e+11 , -9.14396e+10
-1.03533e+11 , -9.3402e+10
-1.01691e+11 , -9.53299e+10
-9.98123e+10 , -9.72225e+10
-9.78974e+10 , -9.90792e+10
-9.59469e+10 , -1.00899e+11
-9.39614e+10 , -1.02682e+11
-9.19419e+10 , -1.04426e+11
-8.98888e+10 , -1.06132e+11
-8.7803e+10 , -1.07798e+11
-8.56852e+10 , -1.09424e+11
-8.35361e+10 , -1.1101e+11
-8.13565e+10 , -1.12554e+11
-7.91473e+10 , -1.14056e+11
-7.69091e+10 , -1.15516e+11
-7.46428e+10 , -1.16932e+11
-7.23491e+10 , -1.18305e+11
-7.00291e+10 , -1.19634e+11
-6.76833e+10 , -1.20918e+11
-6.53128e+10 , -1.22156e+11
-6.29184e+10 , -1.23349e+11
-6.0501e+10 , -1.24496e+11
-5.80613e+10 , -1.25595e+11
-5.56004e+10 , -1.26648e+11
-5.31191e+10 , -1.27653e+11
-5.06184e+10 , -1.28609e+11
-4.80991e+10 , -1.29518e+11
-4.55622e+10 , -1.30377e+11
-4.30086e+10 , -1.31187e+11
-4.04393e+10 , -1.31948e+11
-3.78553e+10 , -1.32659e+11
-3.52574e+10 , -1.33319e+11
-3.26467e+10 , -1.33929e+11
-3.00241e+10 , -1.34488e+11
-2.73907e+10 , -1.34996e+11
-2.47473e+10 , -1.35453e+11
-2.20951e+10 , -1.35858e+11
-1.94349e+10 , -1.36212e+11
-1.67679e+10 , -1.36514e+11
-1.4095e+10 , -1.36763e+11
-1.14172e+10 , -1.3696e+11
-8.73557e+09 , -1.37105e+11
-6.05111e+09 , -1.37198e+11
-3.36484e+09 , -1.37238e+11
-6.77801e+08 , -1.37225e+11
2.00899e+09 , -1.3716e+11
4.69449e+09 , -1.37042e+11
7.37767e+09 , -1.36871e+11
1.00575e+10 , -1.36648e+11
1.27329e+10 , -1.36372e+11
1.54029e+10 , -1.36044e+11
1.80665e+10 , -1.35663e+11
2.07225e+10 , -1.35229e+11
2.337e+10 , -1.34743e+11
2.60079e+10 , -1.34206e+11
2.86353e+10 , -1.33616e+11
3.12509e+10 , -1.32974e+11
3.3854e+10 , -1.32281e+11
3.64433e+10 , -1.31536e+11
3.90179e+10 , -1.30741e+11
4.15768e+10 , -1.29894e+11
4.41189e+10 , -1.28997e+11
4.66433e+10 , -1.28049e+11
4.91489e+10 , -1.27052e+11
5.16348e+10 , -1.26005e+11
5.40999e+10 , -1.24908e+11
5.65432e+10 , -1.23763e+11
5.89638e+10 , -1.22569e+11
6.13607e+10 , -1.21328e+11
6.37329e+10 , -1.20038e+11
6.60795e+10 , -1.18701e+11
6.83995e+10 , -1.17318e+11
7.06919e+10 , -1.15889e+11
7.29559e+10 , -1.14414e+11
7.51905e+10 , -1.12893e+11
7.73947e+10 , -1.11329e+11
7.95678e+10 , -1.0972e+11
8.17087e+10 , -1.08068e+11
8.38166e+10 , -1.06373e+11
8.58907e+10 , -1.04636e+11
8.79299e+10 , -1.02857e+11
8.99337e+10 , -1.01038e+11
9.19009e+10 , -9.91788e+10
9.38309e+10 , -9.728e+10
9.57229e+10 , -9.53425e+10
9.7576e+10 , -9.33671e+10
9.93894e+10 , -9.13545e+10
1.01162e+11 , -8.93054e+10
1.02894e+11 , -8.72208e+10
1.04584e+11 , -8.51013e+10
1.06231e+11 , -8.29478e+10
1.07835e+11 , -8.07612e+10
1.09395e+11 , -7.85423e+10
1.1091e+11 , -7.62919e+10
1.1238e+11 , -7.4011e+10
1.13804e+11 , -7.17004e+10
1.15181e+11 , -6.93611e+10
1.16511e+11 , -6.69939e+10
1.17793e+11 , -6.45999e+10
1.19026e+11 , -6.218e+10
1.20211e+11 , -5.9735e+10
1.21346e+11 , -5.72661e+10
1.22431e+11 , -5.47742e+10
1.23465e+11 , -5.22603e+10
1.24449e+11 , -4.97254e+10
1.25381e+11 , -4.71706e+10
1.26261e+11 , -4.45968e+10
1.27088e+11 , -4.20051e+10
1.27863e+11 , -3.93966e+10
1.28585e+11 , -3.67723e+10
1.29254e+11 , -3.41334e+10
1.29868e+11 , -3.14808e+10
1.30429e+11 , -2.88156e+10
1.30935e+11 , -2.6139e+10
1.31387e+11 , -2.34521e+10
1.31784e+11 , -2.0756e+10
1.32125e+11 , -1.80518e+10
1.32411e+11 , -1.53406e+10
1.32642e+11 , -1.26235e+10
1.32817e+11 , -9.90169e+09
1.32936e+11 , -7.17631e+09
1.33e+11 , -4.44848e+09
1.33007e+11 , -1.71935e+09
1.32959e+11 , 1.00994e+09
1.32854e+11 , 3.73822e+09
1.32693e+11 , 6.46435e+09
1.32477e+11 , 9.18717e+09
1.32204e+11 , 1.19055e+10
1.31875e+11 , 1.46183e+10
1.3149e+11 , 1.73242e+10
1.31049e+11 , 2.00222e+10
1.30553e+11 , 2.27112e+10
1.30001e+11 , 2.53898e+10
1.29394e+11 , 2.80571e+10
1.28732e+11 , 3.07118e+10
1.28015e+11 , 3.33529e+10
1.27243e+11 , 3.5979e+10
1.26416e+11 , 3.85892e+10
1.25536e+11 , 4.11823e+10
1.24602e+11 , 4.3757e+10
1.23614e+11 , 4.63124e+10
1.22573e+11 , 4.88473e+10
1.2148e+11 , 5.13606e+10
1.20334e+11 , 5.38511e+10
1.19137e+11 , 5.63177e+10
1.17888e+11 , 5.87595e+10
1.16588e+11 , 6.11752e+10
1.15238e+11 , 6.35638e+10
1.13838e+11 , 6.59242e+10
1.12389e+11 , 6.82554e+10
1.10891e+11 , 7.05564e+10
1.09345e+11 , 7.2826e+10
1.07751e+11 , 7.50633e+10
